customer_id,age,gender,region,marital_status,policy_tenure,policy_type,monthly_premium,num_claims,satisfaction_score,complaints_filed,last_interaction_days,churn
2265,67,Female,North,Divorced,6,Premium,108975,0,5,2,115,0
2266,31,Female,North,Married,1,Basic,139788,3,4,3,322,1
2267,19,Male,North,Married,6,Standard,70662,4,1,1,274,1
2268,26,Female,West,Single,7,Premium,108664,3,4,2,202,1
2269,54,Female,South,Divorced,4,Premium,90249,0,5,1,117,0
2270,37,Male,South,Single,8,Basic,66525,1,1,2,35,1
2271,43,Female,South,Divorced,8,Standard,144973,1,3,3,106,0
2272,46,Male,West,Single,7,Premium,123094,1,4,1,249,0
2273,18,Male,North,Married,2,Premium,66203,0,2,3,152,1
2274,52,Male,North,Divorced,6,Standard,97597,1,5,0,141,0
2275,23,Male,North,Married,6,Standard,12090,1,5,1,295,0
2276,54,Female,South,Divorced,7,Premium,32454,0,4,2,162,0
2277,22,Male,South,Single,6,Premium,65084,4,3,1,147,0
2278,50,Female,East,Divorced,2,Basic,107103,3,3,0,256,0
2279,66,Female,West,Married,8,Standard,114560,0,2,0,91,0
2280,68,Female,West,Divorced,4,Premium,22746,0,2,2,218,1
2281,31,Female,South,Single,9,Premium,13347,2,4,3,139,0
2282,29,Female,East,Divorced,8,Premium,121972,1,1,1,177,1
2283,59,Male,North,Married,3,Premium,14101,5,3,3,291,0
2284,37,Male,South,Single,3,Basic,115811,4,1,3,340,1
2285,67,Male,West,Married,8,Standard,58095,5,1,2,76,1
2286,41,Male,West,Divorced,2,Premium,111483,2,4,1,57,1
2287,60,Female,West,Married,9,Standard,130902,4,2,0,28,1
2288,51,Male,North,Divorced,4,Standard,27747,1,1,2,322,1
2289,42,Female,West,Single,6,Premium,99187,5,4,3,321,1
2290,67,Female,North,Married,3,Premium,142128,1,2,0,150,0
2291,46,Male,North,Married,3,Premium,40375,1,1,3,307,1
2292,56,Male,North,Divorced,3,Basic,126612,3,1,1,347,1
2293,48,Male,South,Married,10,Premium,120541,4,2,3,199,1
2294,64,Male,North,Married,2,Standard,50664,4,2,0,164,1
2295,60,Female,East,Single,8,Standard,48779,2,5,1,182,0
2296,67,Female,West,Divorced,9,Basic,69312,0,5,2,240,0
2297,40,Male,South,Divorced,8,Premium,21414,1,4,3,242,0
2298,61,Female,West,Single,10,Premium,133938,1,4,1,66,0
2299,55,Female,North,Single,3,Basic,19198,5,3,1,171,1
2300,37,Female,South,Divorced,7,Basic,103302,2,5,2,133,0
2301,40,Male,East,Single,10,Premium,109524,4,2,2,81,1
2302,62,Female,North,Single,2,Premium,113170,3,5,0,165,0
2303,69,Male,West,Single,4,Standard,133393,4,4,1,63,1
2304,33,Male,East,Divorced,6,Premium,126305,3,4,1,355,1
2305,67,Female,North,Single,5,Premium,130759,3,4,0,51,0
2306,59,Female,East,Married,9,Standard,80148,4,2,3,72,1
2307,25,Male,North,Married,10,Standard,118169,5,1,1,43,1
2308,67,Female,South,Divorced,4,Standard,41528,1,4,1,323,0
2309,38,Female,North,Single,5,Standard,146025,3,5,3,321,0
2310,18,Male,South,Married,4,Basic,135728,5,1,2,318,1
2311,25,Male,North,Divorced,8,Standard,96234,2,5,2,216,0
2312,46,Male,North,Married,8,Basic,69121,2,4,2,191,0
2313,49,Male,West,Single,3,Standard,32016,3,2,0,158,1
2314,55,Female,East,Divorced,1,Standard,130184,1,1,3,90,1
2315,22,Female,East,Married,6,Standard,106544,3,1,2,104,1
2316,64,Male,East,Divorced,2,Premium,68451,2,4,0,51,0
2317,39,Male,North,Married,2,Basic,31529,2,4,3,254,0
2318,64,Male,North,Married,3,Standard,130542,4,4,2,107,1
2319,51,Female,North,Single,8,Premium,30096,1,3,1,294,0
2320,18,Male,South,Single,3,Basic,105653,4,2,1,236,1
2321,43,Female,South,Married,7,Basic,13417,5,2,2,323,1
2322,60,Male,West,Divorced,10,Premium,81981,5,4,2,333,1
2323,27,Male,North,Divorced,10,Basic,80953,5,3,0,356,0
2324,47,Male,East,Single,9,Premium,25494,0,4,1,105,0
2325,67,Female,East,Married,8,Standard,121670,5,4,3,255,1
2326,35,Female,West,Single,1,Premium,128839,3,2,2,304,1
2327,34,Female,East,Married,7,Basic,65669,4,3,3,20,1
2328,43,Male,West,Married,7,Basic,68263,5,2,2,359,1
2329,25,Female,North,Single,8,Standard,50274,1,4,1,72,0
2330,64,Female,East,Divorced,10,Premium,129240,5,5,2,117,0
2331,57,Male,North,Single,5,Standard,48441,3,1,3,130,1
2332,66,Male,South,Married,10,Premium,73327,3,4,1,120,0
2333,29,Female,East,Single,9,Premium,110461,3,3,2,213,1
2334,44,Female,South,Divorced,9,Premium,109099,3,5,1,229,0
2335,25,Female,East,Divorced,8,Standard,86925,3,3,0,183,0
2336,42,Female,North,Married,6,Standard,61035,1,4,3,134,0
2337,63,Male,West,Single,6,Basic,119863,0,4,2,339,0
2338,21,Male,North,Divorced,1,Standard,23490,2,1,2,231,1
2339,50,Male,North,Single,6,Premium,16044,0,3,2,364,0
2340,18,Female,North,Divorced,4,Premium,37509,2,5,3,340,0
2341,36,Female,East,Married,4,Premium,37844,4,1,0,246,1
2342,48,Male,West,Married,2,Standard,72212,3,3,3,252,1
2343,33,Male,South,Single,4,Basic,142278,4,4,2,225,0
2344,31,Female,North,Married,5,Standard,124587,4,1,3,157,1
2345,65,Female,East,Divorced,5,Basic,88632,2,4,2,119,0
2346,22,Male,South,Married,5,Standard,62232,1,2,3,94,1
2347,58,Male,North,Divorced,4,Premium,45228,3,2,1,228,1
2348,43,Male,South,Divorced,1,Basic,95925,5,1,3,186,1
2349,45,Female,North,Married,10,Standard,47693,4,1,2,334,1
2350,19,Female,South,Divorced,8,Premium,94533,0,3,2,185,0
2351,67,Female,South,Divorced,3,Basic,110019,3,5,3,280,1
2352,23,Female,West,Single,2,Basic,97165,1,5,3,230,1
2353,26,Female,West,Single,9,Premium,44337,3,2,1,265,1
2354,50,Female,North,Single,7,Premium,27060,5,2,0,158,1
2355,58,Male,East,Married,9,Standard,58993,5,2,0,352,1
2356,42,Male,West,Single,2,Standard,89459,4,4,1,77,1
2357,65,Female,South,Divorced,9,Premium,117606,0,5,0,82,0
2358,30,Male,West,Married,10,Standard,125600,4,1,0,181,1
2359,26,Female,West,Married,9,Premium,15322,1,2,2,342,1
2360,30,Male,North,Married,9,Premium,48438,2,3,2,196,0
2361,48,Female,West,Married,10,Standard,89369,5,1,2,60,1
2362,58,Male,West,Divorced,10,Standard,28134,0,1,3,151,1
2363,28,Male,South,Divorced,4,Basic,17575,5,1,3,61,1
2364,21,Female,West,Single,10,Basic,86899,1,5,0,135,0
2365,51,Female,South,Married,3,Standard,98307,1,2,3,331,1
2366,55,Male,West,Single,6,Standard,104265,5,3,2,39,1
2367,63,Male,West,Divorced,3,Standard,29812,4,4,3,253,0
2368,21,Female,East,Married,9,Basic,54522,5,3,0,106,0
2369,55,Male,West,Divorced,3,Standard,98383,4,3,2,233,1
2370,36,Female,South,Single,2,Basic,34932,5,3,0,354,0
2371,23,Female,South,Divorced,8,Basic,58966,4,4,3,170,0
2372,51,Male,North,Married,6,Basic,55580,2,3,1,217,0
2373,35,Female,North,Married,8,Basic,118113,3,3,1,348,1
2374,30,Male,East,Single,7,Premium,36199,3,2,2,14,1
2375,58,Male,South,Married,3,Standard,113528,4,2,0,16,1
2376,40,Female,South,Divorced,8,Standard,22688,4,2,1,219,1
2377,36,Male,South,Divorced,10,Premium,100640,2,1,1,169,1
2378,62,Female,East,Divorced,1,Standard,70539,3,3,2,14,1
2379,28,Female,South,Divorced,1,Basic,141135,2,5,2,243,1
2380,18,Female,North,Single,10,Premium,87688,1,5,0,319,0
2381,41,Male,East,Divorced,8,Basic,94732,5,5,1,8,0
2382,24,Female,North,Single,9,Premium,13135,3,4,0,283,0
2383,42,Male,North,Divorced,10,Basic,27564,4,2,0,111,1
2384,38,Female,East,Single,6,Standard,73258,0,2,2,40,1
2385,32,Female,West,Divorced,5,Standard,113813,1,2,0,68,0
2386,18,Female,West,Divorced,2,Standard,37462,5,4,3,123,1
2387,29,Male,North,Single,9,Premium,66682,0,3,0,317,0
2388,24,Male,West,Married,6,Standard,12728,2,1,1,166,1
2389,32,Female,South,Married,8,Premium,148703,5,2,0,203,1
2390,38,Female,East,Married,9,Basic,34974,2,3,3,128,0
2391,36,Male,North,Single,9,Standard,125092,2,5,3,364,0
2392,46,Male,South,Married,8,Basic,111177,4,1,1,152,1
2393,42,Male,West,Married,10,Standard,123795,2,5,1,146,0
2394,50,Female,South,Single,8,Basic,94614,0,3,0,49,0
2395,66,Male,West,Married,3,Premium,71816,1,3,3,3,0
2396,49,Female,North,Married,3,Standard,58526,4,5,3,251,0
2397,66,Male,South,Married,2,Premium,63467,1,1,0,77,1
2398,52,Female,East,Single,1,Premium,126609,2,5,1,220,1
2399,61,Female,North,Single,4,Basic,134420,3,5,3,348,0
2400,55,Female,South,Married,2,Standard,89430,5,5,0,228,0
2401,43,Male,South,Married,2,Premium,36965,4,1,1,118,1
2402,28,Male,West,Single,5,Basic,69807,2,4,0,267,0
2403,52,Male,North,Married,4,Basic,62520,4,1,1,235,1
2404,25,Female,North,Single,1,Basic,140030,3,5,1,168,1
2405,63,Female,North,Married,9,Standard,108983,0,2,3,260,1
2406,31,Male,North,Single,4,Standard,132194,0,2,2,193,1
2407,27,Female,West,Divorced,5,Basic,92667,5,3,3,184,1
2408,19,Female,East,Divorced,7,Standard,139335,0,4,0,10,0
2409,63,Female,North,Single,2,Basic,55110,3,3,1,337,1
2410,26,Male,West,Divorced,8,Standard,141032,1,3,3,327,0
2411,20,Female,East,Married,2,Standard,14789,3,2,1,359,1
2412,38,Male,East,Single,10,Basic,10533,3,1,3,141,1
2413,43,Male,West,Single,5,Basic,60970,2,3,0,22,0
2414,25,Male,North,Married,2,Standard,38776,0,3,0,312,0
2415,65,Male,East,Married,2,Basic,28725,4,4,0,193,0
2416,19,Male,North,Single,4,Basic,74367,5,2,3,92,1
2417,23,Female,North,Married,4,Basic,82230,1,1,2,97,1
2418,45,Male,South,Single,8,Basic,80542,4,4,0,141,0
2419,46,Male,North,Married,6,Standard,102534,2,1,3,257,1
2420,43,Male,South,Single,10,Premium,112849,2,1,2,38,1
2421,42,Female,East,Married,8,Standard,105623,1,3,3,247,0
2422,29,Female,West,Married,7,Basic,113211,4,4,3,256,1
2423,22,Female,South,Divorced,10,Basic,14485,1,3,0,298,0
2424,51,Female,West,Divorced,4,Standard,76771,1,5,2,85,0
2425,65,Male,East,Divorced,2,Basic,107519,0,1,3,37,1
2426,54,Male,North,Married,9,Standard,76681,4,4,3,185,0
2427,32,Female,East,Single,2,Premium,11475,0,2,3,98,1
2428,61,Female,West,Married,1,Basic,136803,0,3,3,318,1
2429,53,Female,East,Divorced,8,Premium,62073,5,5,0,30,0
2430,32,Female,North,Married,10,Premium,20047,0,5,3,191,0
2431,60,Male,East,Divorced,9,Basic,136104,3,5,2,338,1
2432,65,Female,North,Divorced,1,Basic,105957,2,3,1,279,0
2433,40,Female,South,Single,7,Standard,103491,2,2,2,201,1
2434,23,Female,West,Single,2,Standard,97599,3,4,3,322,1
2435,63,Female,North,Divorced,6,Basic,58444,1,1,3,189,1
2436,67,Female,North,Divorced,5,Standard,96858,4,2,2,258,1
2437,61,Female,East,Married,1,Premium,121897,4,3,1,155,1
2438,60,Female,South,Divorced,2,Premium,113351,4,4,0,319,1
2439,62,Male,North,Married,2,Basic,67895,0,1,1,228,1
2440,38,Male,South,Divorced,10,Standard,118500,4,4,1,5,0
2441,40,Male,South,Single,10,Basic,72559,4,1,1,129,1
2442,60,Male,East,Single,6,Premium,41092,4,1,2,74,1
2443,33,Male,North,Divorced,1,Basic,39768,2,5,1,24,1
2444,64,Male,East,Married,4,Basic,44604,3,3,0,315,0
2445,32,Female,West,Married,10,Basic,97824,5,2,3,279,1
2446,42,Female,West,Married,5,Basic,56760,1,5,2,206,0
2447,53,Male,North,Divorced,2,Premium,16476,3,5,2,146,1
2448,28,Female,South,Divorced,2,Basic,139416,4,4,1,89,1
2449,68,Male,North,Single,7,Basic,108138,1,1,3,22,1
2450,32,Female,North,Single,7,Standard,117620,1,1,3,300,1
2451,21,Female,West,Divorced,6,Basic,126070,3,4,3,44,0
2452,38,Female,West,Single,1,Standard,85498,3,3,2,37,1
2453,30,Female,South,Married,3,Basic,38439,3,1,0,7,1
2454,39,Female,South,Married,9,Standard,13400,5,5,3,280,0
2455,36,Female,North,Divorced,10,Basic,99976,3,5,2,169,0
2456,51,Male,East,Married,1,Standard,139418,5,1,1,70,1
2457,31,Male,North,Divorced,2,Basic,34610,0,1,3,213,1
2458,21,Female,South,Married,8,Basic,61356,2,3,1,71,0
2459,65,Male,East,Divorced,7,Standard,29728,5,1,3,207,1
2460,69,Female,West,Married,9,Basic,127702,2,3,1,72,0
2461,63,Male,South,Married,10,Basic,39067,4,5,2,316,1
2462,44,Female,South,Single,4,Basic,55262,0,3,1,180,0
2463,46,Male,East,Single,4,Basic,11628,1,1,2,208,1
2464,64,Female,South,Single,7,Premium,115068,3,2,1,177,1
2465,45,Male,South,Single,1,Basic,85057,4,1,1,195,1
2466,52,Female,South,Single,10,Premium,114049,1,2,1,301,1
2467,25,Male,South,Single,9,Premium,69853,2,5,3,239,0
2468,33,Female,South,Divorced,2,Basic,44058,1,4,0,154,0
2469,59,Female,South,Divorced,1,Standard,66162,3,5,0,154,1
2470,53,Female,South,Single,7,Standard,104416,3,5,3,30,1
2471,47,Male,South,Divorced,6,Basic,48891,5,5,1,27,1
2472,35,Male,West,Single,3,Premium,146002,5,3,1,240,0
2473,19,Male,South,Divorced,1,Standard,60107,2,5,3,243,1
2474,66,Female,West,Married,5,Basic,71953,3,4,2,132,1
2475,30,Male,West,Divorced,10,Basic,118433,0,1,2,179,1
2476,21,Female,North,Divorced,4,Premium,59108,4,2,3,339,1
2477,43,Male,North,Divorced,5,Standard,42574,2,5,0,98,0
2478,42,Male,West,Married,1,Basic,115287,2,2,2,326,1
2479,47,Male,West,Single,1,Standard,110434,1,5,3,237,1
2480,28,Male,South,Divorced,5,Basic,33593,2,3,2,335,0
2481,24,Female,North,Divorced,6,Basic,98219,4,2,3,138,1
2482,48,Male,East,Married,5,Basic,112044,0,5,2,118,0
2483,61,Male,North,Single,2,Premium,68986,1,5,2,106,1
2484,27,Female,West,Divorced,9,Premium,146379,4,4,3,36,1
2485,56,Female,West,Married,5,Premium,22904,5,4,0,46,0
2486,30,Male,South,Single,5,Standard,115071,2,4,0,104,0
2487,48,Male,South,Single,10,Premium,104714,3,3,2,364,1
2488,24,Female,North,Divorced,9,Premium,67965,5,2,2,360,1
2489,66,Female,South,Divorced,3,Standard,111448,3,3,0,70,0
2490,59,Female,East,Divorced,5,Standard,149097,4,1,3,207,1
2491,59,Male,East,Divorced,5,Standard,94724,0,5,1,221,0
2492,53,Male,South,Married,2,Standard,17604,3,5,2,89,1
2493,37,Male,East,Married,4,Premium,17871,4,5,1,3,1
2494,21,Female,East,Divorced,2,Premium,112318,1,4,2,298,1
2495,24,Female,North,Single,5,Standard,86981,2,5,0,231,0
2496,18,Female,East,Divorced,10,Premium,86574,0,4,3,118,0
2497,61,Male,West,Single,2,Basic,121376,0,1,2,311,1
2498,62,Female,West,Single,10,Premium,121358,1,3,1,114,0
2499,59,Male,North,Single,9,Basic,144577,0,3,0,202,0
2500,64,Female,South,Married,10,Standard,94605,4,3,2,30,0
2501,30,Male,North,Single,6,Standard,26411,0,4,3,364,0
2502,39,Male,South,Single,8,Premium,108569,0,2,2,247,1
2503,38,Female,South,Married,9,Standard,19498,0,2,3,81,1
2504,39,Male,South,Single,8,Premium,66257,4,1,3,246,1
2505,45,Female,South,Single,5,Premium,96995,5,2,0,184,1
2506,26,Male,South,Divorced,5,Premium,103566,2,1,2,273,1
2507,43,Female,North,Single,6,Premium,125498,3,5,3,33,1
2508,26,Female,South,Single,1,Basic,96596,5,3,0,102,0
2509,32,Male,East,Single,8,Basic,56917,0,4,2,277,0
2510,27,Female,East,Single,2,Standard,135154,1,1,3,111,1
2511,41,Male,South,Single,6,Basic,30930,1,4,0,206,0
2512,59,Female,East,Married,9,Standard,89029,4,4,2,266,1
2513,25,Female,West,Single,3,Standard,23638,2,3,3,215,0
2514,41,Female,North,Single,2,Premium,15724,0,5,0,103,0
2515,33,Female,North,Married,10,Premium,75738,4,5,0,295,0
2516,66,Male,South,Married,5,Premium,108705,3,2,2,78,1
2517,43,Female,South,Single,9,Premium,143099,2,5,0,175,0
2518,44,Female,West,Single,6,Premium,103962,2,3,2,342,0
2519,54,Male,South,Single,8,Premium,73109,4,4,2,52,0
2520,21,Male,East,Divorced,8,Basic,51849,5,1,3,297,1
2521,67,Male,West,Divorced,7,Standard,10178,1,1,2,175,1
2522,41,Male,East,Single,5,Standard,15817,5,5,0,343,0
2523,36,Male,North,Married,2,Premium,82721,2,2,2,199,1
2524,53,Male,East,Single,10,Basic,135762,1,1,3,88,1
2525,56,Female,North,Married,10,Premium,13984,2,2,0,171,0
2526,27,Male,East,Married,5,Basic,74096,2,1,3,37,1
2527,42,Female,North,Married,7,Basic,96941,2,2,1,123,1
2528,35,Male,South,Single,7,Standard,97432,3,2,3,201,1
2529,36,Female,East,Single,2,Standard,119914,1,4,1,64,1
2530,53,Female,North,Married,7,Basic,64680,3,3,1,188,1
2531,27,Female,East,Divorced,6,Standard,120326,1,1,2,215,1
2532,50,Male,West,Divorced,7,Basic,139094,3,5,0,243,0
2533,67,Male,South,Divorced,8,Basic,17988,3,3,2,150,0
2534,22,Male,North,Married,4,Basic,42070,3,4,0,124,0
2535,64,Male,West,Single,1,Standard,107491,4,4,3,198,1
2536,66,Female,East,Married,8,Premium,88132,3,4,1,36,0
2537,52,Male,West,Divorced,8,Standard,33659,5,5,1,302,1
2538,61,Female,East,Single,3,Premium,85952,5,1,1,278,1
2539,51,Female,South,Married,3,Standard,63778,2,1,3,35,1
2540,50,Male,West,Married,5,Standard,108113,0,2,3,113,1
2541,38,Male,South,Divorced,3,Premium,32736,3,2,2,175,1
2542,34,Male,North,Married,5,Basic,67781,0,2,2,33,1
2543,39,Female,East,Single,8,Premium,114192,0,5,0,213,0
2544,65,Male,East,Divorced,1,Basic,45126,2,3,0,203,0
2545,54,Female,South,Divorced,2,Basic,136734,0,1,1,254,1
2546,32,Male,South,Single,2,Standard,39652,0,2,3,56,1
2547,52,Female,North,Divorced,4,Standard,15390,5,5,3,323,1
2548,45,Male,West,Married,9,Standard,96136,0,5,2,13,0
2549,24,Male,East,Married,2,Standard,75942,1,2,2,50,1
2550,49,Female,East,Divorced,9,Standard,63492,3,4,0,248,0
2551,28,Male,North,Single,7,Premium,108300,3,4,0,233,0
2552,27,Male,North,Married,10,Premium,108531,0,4,2,28,0
2553,26,Male,South,Single,8,Premium,121473,2,2,2,104,1
2554,31,Male,South,Married,1,Premium,94104,1,5,3,354,1
2555,30,Male,West,Married,5,Standard,85969,2,5,0,96,0
2556,42,Male,North,Divorced,9,Premium,137633,2,1,2,343,1
2557,19,Male,West,Divorced,4,Premium,132439,0,4,2,344,0
2558,52,Female,North,Single,2,Basic,58481,4,2,1,193,1
2559,24,Female,East,Divorced,6,Standard,38612,0,1,2,125,1
2560,38,Male,North,Married,2,Premium,97743,5,5,2,81,1
2561,35,Male,North,Married,3,Premium,27564,4,1,3,7,1
2562,20,Male,East,Single,8,Premium,58603,1,4,2,330,0
2563,59,Female,North,Single,3,Standard,110403,4,3,0,83,0
2564,56,Female,West,Married,2,Premium,141585,0,4,1,24,1
2565,58,Male,South,Divorced,6,Basic,21324,0,4,3,114,0
2566,66,Female,South,Divorced,3,Standard,25491,2,2,0,15,0
2567,28,Male,West,Single,1,Basic,89229,0,3,1,113,1
2568,56,Male,East,Single,3,Standard,44600,5,3,1,342,1
2569,41,Male,North,Married,6,Premium,74179,0,3,2,250,0
2570,63,Male,West,Married,3,Standard,140047,3,5,1,145,1
2571,36,Female,South,Single,9,Standard,21358,3,1,1,19,1
2572,21,Female,South,Married,7,Standard,81343,2,5,2,9,0
2573,43,Male,West,Single,5,Basic,36503,4,3,3,320,0
2574,55,Female,South,Single,2,Standard,62268,4,2,2,185,1
2575,59,Female,West,Divorced,9,Premium,57905,3,4,3,38,0
2576,49,Male,South,Single,5,Standard,72668,5,4,1,211,0
2577,56,Female,West,Married,7,Standard,98104,1,5,0,134,0
2578,62,Male,North,Divorced,9,Premium,38106,5,5,3,102,1
2579,63,Male,North,Divorced,4,Premium,68438,3,2,3,149,1
2580,53,Male,North,Married,9,Basic,58397,5,4,3,93,0
2581,57,Male,North,Married,1,Premium,61275,1,5,3,290,1
2582,54,Female,South,Married,6,Premium,64034,4,1,1,140,1
2583,50,Male,East,Single,2,Premium,89372,3,5,0,295,0
2584,53,Female,West,Divorced,8,Standard,89722,0,5,3,352,0
2585,20,Male,East,Single,5,Basic,44432,1,3,0,262,0
2586,26,Male,South,Single,3,Premium,57188,1,1,1,81,1
2587,25,Female,South,Single,2,Premium,138161,1,1,3,32,1
2588,50,Male,East,Single,8,Premium,41116,4,2,0,188,1
2589,23,Female,East,Divorced,7,Standard,68738,5,3,3,136,1
2590,58,Female,South,Divorced,9,Standard,30456,2,1,3,166,1
2591,56,Male,South,Single,8,Basic,144706,0,3,1,147,0
2592,21,Male,West,Married,4,Basic,59366,3,3,3,245,1
2593,30,Male,North,Divorced,2,Standard,136934,5,4,0,183,0
2594,66,Male,North,Single,2,Premium,30856,1,1,0,9,1
2595,19,Male,West,Married,2,Premium,70615,4,4,1,156,1
2596,22,Male,East,Married,6,Basic,93126,1,5,2,318,0
2597,61,Female,South,Single,7,Premium,84137,5,5,2,176,1
2598,44,Female,East,Divorced,6,Standard,79005,3,4,1,114,1
2599,49,Male,North,Married,2,Basic,47615,0,5,1,243,1
2600,38,Female,North,Divorced,4,Standard,10348,1,4,2,167,0
2601,25,Female,East,Divorced,3,Standard,46419,4,2,2,223,1
2602,55,Male,North,Married,4,Premium,143950,4,3,0,191,0
2603,25,Male,South,Single,5,Standard,21857,2,2,0,275,0
2604,67,Female,West,Married,7,Standard,113053,4,1,0,289,1
2605,20,Male,East,Married,9,Premium,119608,2,2,2,64,1
2606,61,Female,South,Divorced,2,Standard,35658,0,2,1,282,1
2607,20,Male,South,Single,8,Premium,33267,3,5,3,173,1
2608,39,Female,North,Divorced,3,Standard,120998,2,4,0,257,0
2609,23,Female,South,Married,9,Premium,89889,1,1,3,203,1
2610,19,Female,East,Single,10,Premium,135513,5,5,1,77,1
2611,40,Female,South,Single,4,Basic,133892,1,1,2,103,1
2612,61,Male,West,Single,3,Standard,63416,3,3,0,226,0
2613,19,Male,South,Single,10,Standard,69048,4,4,2,226,0
2614,55,Female,South,Single,6,Basic,59357,5,5,1,227,0
2615,34,Female,West,Married,10,Premium,31497,1,2,0,96,0
2616,52,Male,South,Married,9,Premium,124009,5,3,1,76,1
2617,51,Male,South,Married,7,Basic,16258,2,2,1,33,1
2618,40,Female,North,Divorced,4,Basic,65959,3,1,0,82,1
2619,47,Female,East,Single,3,Premium,44902,1,3,3,69,0
2620,69,Female,North,Single,10,Premium,25454,4,5,0,339,0
2621,25,Female,East,Married,4,Basic,47606,5,2,2,219,1
2622,39,Female,West,Single,3,Standard,64969,4,2,3,362,1
2623,61,Male,West,Divorced,3,Premium,96465,5,1,0,358,1
2624,53,Female,West,Single,9,Basic,141857,1,1,0,302,0
2625,22,Male,East,Single,4,Standard,83679,3,4,0,120,0
2626,30,Male,East,Divorced,9,Standard,99628,0,4,0,48,0
2627,46,Male,East,Married,10,Standard,128785,1,1,0,68,0
2628,48,Female,West,Married,5,Standard,23635,4,4,2,339,0
2629,64,Male,East,Single,7,Basic,86518,0,2,1,85,1
2630,33,Male,South,Divorced,5,Premium,23409,3,1,2,276,1
2631,59,Male,North,Married,1,Standard,28541,4,3,1,256,1
2632,47,Male,West,Married,2,Standard,68022,3,1,0,205,1
2633,33,Female,North,Married,5,Basic,79064,5,5,2,233,0
2634,29,Female,South,Single,6,Standard,34946,1,5,1,65,0
2635,34,Male,East,Divorced,7,Basic,107616,3,1,1,317,1
2636,33,Male,North,Single,2,Basic,111241,4,3,0,79,0
2637,29,Female,South,Married,10,Premium,139622,1,1,0,14,0
2638,25,Female,South,Divorced,9,Standard,113445,4,3,3,325,1
2639,37,Female,North,Single,6,Premium,125409,4,2,3,305,1
2640,20,Male,West,Married,2,Basic,137280,0,2,1,169,1
2641,33,Female,North,Married,2,Standard,125611,2,3,3,159,1
2642,47,Male,West,Single,3,Basic,31775,3,4,2,116,0
2643,62,Male,East,Married,1,Basic,141907,3,2,1,346,1
2644,40,Female,West,Married,9,Basic,24927,0,5,2,192,0
2645,45,Male,East,Divorced,10,Standard,145593,5,1,3,345,1
2646,68,Female,North,Married,4,Basic,54086,3,4,2,183,0
2647,57,Male,East,Single,5,Basic,73266,0,5,1,231,0
2648,22,Female,South,Divorced,7,Standard,104971,3,1,2,168,1
2649,37,Male,East,Single,1,Premium,125210,3,5,1,15,1
2650,57,Male,West,Married,3,Basic,58440,4,4,3,193,0
2651,61,Female,West,Divorced,3,Premium,127771,0,3,1,233,0
2652,18,Female,West,Divorced,2,Premium,81466,5,1,3,263,1
2653,47,Female,East,Divorced,8,Premium,88924,3,5,0,54,0
2654,38,Female,West,Divorced,5,Premium,131411,5,5,3,180,1
2655,37,Male,West,Single,1,Premium,63965,2,4,1,4,1
2656,23,Female,South,Married,2,Premium,29691,0,4,1,257,1
2657,39,Female,East,Married,1,Standard,79178,0,4,0,361,0
2658,35,Male,South,Divorced,6,Standard,29201,0,3,0,322,0
2659,25,Female,West,Married,9,Premium,17421,4,2,3,240,1
2660,56,Female,West,Single,7,Standard,115351,0,5,2,163,0
2661,49,Male,West,Married,5,Standard,81124,4,3,2,337,1
2662,50,Female,East,Single,3,Premium,99307,2,5,0,138,0
2663,33,Female,North,Single,8,Premium,101360,1,3,3,324,0
2664,29,Female,West,Married,10,Basic,84852,4,1,0,229,1
2665,55,Female,West,Single,4,Standard,70245,3,2,0,102,1
2666,69,Female,West,Single,9,Premium,118153,0,5,1,193,0
2667,51,Female,West,Single,5,Standard,55562,1,4,1,307,0
2668,31,Male,East,Single,6,Standard,95322,4,2,1,30,1
2669,53,Female,North,Divorced,5,Standard,26548,5,5,0,295,0
2670,50,Male,North,Married,10,Basic,75234,5,1,3,247,1
2671,40,Male,North,Divorced,7,Premium,28340,3,5,2,221,0
2672,67,Male,West,Single,7,Standard,79396,1,5,2,172,0
2673,62,Male,West,Married,1,Premium,94695,2,5,1,160,1
2674,19,Female,North,Single,2,Standard,88254,4,2,3,172,1
2675,58,Female,North,Married,7,Premium,120192,5,5,1,63,0
2676,38,Female,West,Divorced,8,Premium,136658,5,4,3,61,1
2677,19,Male,West,Married,4,Premium,35530,4,3,3,65,0
2678,44,Female,South,Single,6,Standard,69003,5,4,3,169,0
2679,26,Female,South,Married,10,Basic,42908,2,1,0,81,0
2680,18,Female,South,Married,3,Premium,125407,5,2,3,247,1
2681,28,Male,North,Divorced,7,Basic,77186,4,3,0,268,0
2682,20,Male,East,Single,3,Premium,50653,0,2,2,258,1
2683,69,Female,West,Married,7,Basic,140503,5,2,2,73,1
2684,40,Male,South,Divorced,8,Premium,43783,4,5,0,332,0
2685,43,Male,East,Married,3,Basic,63535,0,4,2,188,0
2686,21,Female,West,Single,2,Premium,116838,5,3,2,25,1
2687,35,Male,East,Married,6,Premium,98273,5,5,1,228,1
2688,23,Male,North,Married,4,Basic,35551,4,3,0,118,0
2689,52,Female,North,Married,8,Premium,53543,3,4,0,108,0
2690,39,Male,North,Married,2,Standard,60975,3,5,0,242,1
2691,60,Male,South,Single,4,Premium,39036,1,3,1,99,0
